Date,AAPL,MSFT
1/6/12,60.3429,28.105
1/5/12,59.7186,27.68
1/4/12,59.0629,27.4
1/3/12,58.7471,26.765
12/30/11,57.8571,25.96
12/29/11,57.8743,26.02
12/28/11,57.52,25.82
12/27/11,58.0757,26.04
12/23/11,57.6186,26.03
12/22/11,56.9357,25.81
12/21/11,56.635,25.76
12/20/11,56.5643,26.025
12/19/11,54.6014,25.53
12/16/11,54.4314,26
12/15/11,54.1343,25.56
12/14/11,54.3129,25.59
12/13/11,55.5443,25.76
12/12/11,55.9771,25.51
12/9/11,56.2314,25.7
12/8/11,55.8086,25.4
12/7/11,55.5843,25.6
12/6/11,55.85,25.66
12/5/11,56.1443,25.7
12/2/11,55.6714,25.22
12/1/11,55.4186,25.28
11/30/11,54.6,25.58
11/29/11,53.3143,24.84
11/28/11,53.7314,24.87
11/25/11,51.9386,24.3
11/23/11,52.4271,24.47
11/22/11,53.7871,24.79
11/21/11,52.7157,25
11/18/11,53.5629,25.3
11/17/11,53.9157,25.54
11/16/11,54.9671,26.07
11/15/11,55.5471,26.74
11/14/11,54.18,26.76
11/11/11,54.9457,26.91
11/10/11,55.0314,26.28
11/9/11,56.4686,26.2
11/8/11,58.0329,27.16
11/7/11,57.1043,26.8
11/4/11,57.1771,26.25
11/3/11,57.5814,26.53
11/2/11,56.7729,26.01
11/1/11,56.6443,25.99
10/31/11,57.8257,26.63
10/28/11,57.85,26.98
10/27/11,57.8129,27.25
10/26/11,57.2286,26.59
10/25/11,56.8243,26.81
10/24/11,57.9671,27.19
10/21/11,56.1243,27.16
10/20/11,56.4729,27.04
10/19/11,56.9457,27.13
10/18/11,60.32,27.31
10/17/11,59.9986,26.98
10/14/11,60.2857,27.27
10/13/11,58.3471,27.18
10/12/11,57.4557,26.96
10/11/11,57.1843,27
10/10/11,55.5443,26.94
10/7/11,52.8286,26.25
10/6/11,53.91,26.34
10/5/11,54.0357,25.89
10/4/11,53.2143,25.34
10/3/11,53.5143,24.53
9/30/11,54.4743,24.89
9/29/11,55.7957,25.45
9/28/11,56.7157,25.575
9/27/11,57.0371,25.67
9/26/11,57.5957,25.44
9/23/11,57.7571,25.06
9/22/11,57.4029,25.06
9/21/11,58.8771,25.99
9/20/11,59.0643,26.98
9/19/11,58.8043,27.21
9/16/11,57.2143,27.12
9/15/11,56.1371,26.99
9/14/11,55.6143,26.5
9/13/11,54.9457,26.04
9/12/11,54.2771,25.89
9/9/11,53.9257,25.74
9/8/11,54.8771,26.22
9/7/11,54.8471,26
9/6/11,54.2486,25.51
9/2/11,53.4357,25.8
9/1/11,54.4329,26.21
8/31/11,54.9757,26.6
8/30/11,55.7129,26.23
8/29/11,55.71,25.84
8/26/11,54.7971,25.25
8/25/11,53.3886,24.57
8/24/11,53.74,24.9
8/23/11,53.3714,24.72
8/22/11,50.92,23.98
8/19/11,50.8614,24.05
8/18/11,52.2929,24.67
8/17/11,54.3486,25.245
8/16/11,54.3543,25.35
8/15/11,54.7729,25.51
8/12/11,53.8557,25.1
8/11/11,53.3857,25.19
8/10/11,51.9557,24.2
8/9/11,53.43,25.58
8/8/11,50.4586,24.48
8/5/11,53.3743,25.68
8/4/11,53.91,25.94
8/3/11,56.0814,26.92
8/2/11,55.5586,26.8
8/1/11,56.6786,27.27
7/29/11,55.7829,27.4
7/28/11,55.9743,27.72
7/27/11,56.0843,27.33
7/26/11,57.63,28.08
7/25/11,56.9286,27.91
7/22/11,56.1857,27.53
7/21/11,55.3271,27.095
7/20/11,55.2714,27.06
7/19/11,53.8357,27.54
7/18/11,53.4,26.59
7/15/11,52.1314,26.78
7/14/11,51.11,26.47
7/13/11,51.1457,26.63
7/12/11,50.5357,26.54
7/11/11,50.5714,26.63
7/8/11,51.3871,26.92
7/7/11,51.0286,26.77
7/6/11,50.2514,26.33
7/5/11,49.9186,26.03
7/1/11,49.0371,26.02
6/30/11,47.9529,26
6/29/11,47.72,25.62
6/28/11,47.8943,25.8
6/27/11,47.4343,25.2
6/24/11,46.6214,24.3
6/23/11,47.3186,24.63
6/22/11,46.0871,24.65
6/21/11,46.4714,24.76
6/20/11,45.0457,24.47
6/17/11,45.7514,24.26
6/16/11,46.4514,23.995
6/15/11,46.6786,23.74
6/14/11,47.4914,24.22
6/13/11,46.6571,24.04
6/10/11,46.5571,23.705
6/9/11,47.3557,23.96
6/8/11,47.4629,23.94
6/7/11,47.4343,24.06
6/6/11,48.2914,24.01
6/3/11,49.0629,23.905
6/2/11,49.4431,24.22
6/1/11,49.3586,24.43
5/31/11,49.69,25.01
5/27/11,48.2014,24.76
5/26/11,47.8571,24.67
5/25/11,48.1114,24.19
5/24/11,47.4557,24.15
5/23/11,47.7714,24.17
5/20/11,47.8886,24.49
5/19/11,48.6471,24.715
5/18/11,48.5529,24.69
5/17/11,48.02,24.52
5/16/11,47.6143,24.57
5/13/11,48.6429,25.03
5/12/11,49.51,25.32
5/11/11,49.6043,25.36
5/10/11,49.9214,25.67
5/9/11,49.6571,25.83
5/6/11,49.5229,25.87
5/5/11,49.5357,25.79
5/4/11,49.9386,26.06
5/3/11,49.7429,25.81
5/2/11,49.4686,25.66
4/29/11,50.0186,25.92
4/28/11,49.5357,26.71
4/27/11,50.0214,26.38
4/26/11,50.06,26.19
4/25/11,50.4299,25.61
4/21/11,50.0994,25.52
4/20/11,48.9157,25.76
4/19/11,48.2657,25.15
4/18/11,47.4071,25.08
4/15/11,46.78,25.37
4/14/11,47.4886,25.42
4/13/11,48.0186,25.63
4/12/11,47.4857,25.64
4/11/11,47.2571,25.98
4/8/11,47.8657,26.07
4/7/11,48.2971,26.2
4/6/11,48.2914,26.15
4/5/11,48.4129,25.78
4/4/11,48.7414,25.55
4/1/11,49.2229,25.48
3/31/11,49.7868,25.39
3/30/11,49.8043,25.61
3/29/11,50.1371,25.49
3/28/11,50.0629,25.41
3/25/11,50.22,25.62
3/24/11,49.2814,25.81
3/23/11,48.4557,25.54
3/22/11,48.7429,25.295
3/21/11,48.4714,25.33
3/18/11,47.2386,24.8
3/17/11,47.8057,24.78
3/16/11,47.1443,24.79
3/15/11,49.3471,25.39
3/14/11,50.5086,25.69
3/11/11,50.2843,25.68
3/10/11,49.5243,25.41
3/9/11,50.3529,25.89
3/8/11,50.8229,25.91
3/7/11,50.7657,25.72
3/4/11,51.4286,25.9525
3/3/11,51.3657,26.2
3/2/11,50.3029,26.0775
3/1/11,49.9014,26.16
2/28/11,50.4586,26.58
2/25/11,49.7371,26.55
2/24/11,48.9829,26.77
2/23/11,48.9457,26.59
2/22/11,48.3729,26.59
2/18/11,50.08,27.06
2/17/11,51.1857,27.21
2/16/11,51.8757,27.02
2/15/11,51.4143,26.96
2/14/11,51.3114,27.23
2/11/11,50.9786,27.25
2/10/11,50.6486,27.5
2/9/11,51.1657,27.97
2/8/11,50.7429,28.2825
2/7/11,50.2686,28.1975
2/4/11,49.5,27.77
2/3/11,49.0629,27.65
2/2/11,49.1886,27.94
2/1/11,49.29,27.9925
1/31/11,48.4743,27.725
1/28/11,48.0143,27.751
1/27/11,49.03,28.87
1/26/11,49.1214,28.78
1/25/11,48.7714,28.45
1/24/11,48.2071,28.38
1/21/11,46.6743,28.02
1/20/11,47.5257,28.3525
1/19/11,48.4057,28.47
1/18/11,48.6643,28.66
1/14/11,49.7829,28.3
1/13/11,49.3829,28.19
1/12/11,49.2029,28.55
1/11/11,48.8057,28.11
1/10/11,48.9221,28.22
1/7/11,48.0171,28.6
1/6/11,47.6757,28.82
1/5/11,47.7143,28
1/4/11,47.3271,28.0875
1/3/11,47.0814,27.98
12/31/10,46.08,27.91
12/30/10,46.2371,27.85
12/29/10,46.47,27.97
12/28/10,46.4957,28.01
12/27/10,46.3829,28.07
12/23/10,46.2286,28.3
12/22/10,46.4514,28.1875
12/21/10,46.315,28.07
12/20/10,46.03,27.81
12/17/10,45.8014,27.9025
12/16/10,45.8929,27.9875
12/15/10,45.7657,27.85
12/14/10,45.7557,27.62
12/13/10,45.9529,27.245
12/10/10,45.7943,27.34
12/9/10,45.6796,27.08
12/8/10,45.8586,27.23
12/7/10,45.4586,26.87
12/6/10,45.7357,26.84
12/3/10,45.3486,27.02
12/2/10,45.45,26.89
12/1/10,45.2,26.04
11/30/10,44.45,25.2575
11/29/10,45.2671,25.31
11/26/10,45.1086,25.34
11/24/10,44.9707,25.37
11/23/10,44.1043,25.12
11/22/10,44.7657,25.73
11/19/10,43.8186,25.69
11/18/10,44.0614,25.8375
11/17/10,42.9286,25.57
11/16/10,43.0843,25.81
11/15/10,43.8621,26.2
11/12/10,44.0043,26.27
11/11/10,45.2364,26.68
11/10/10,45.4329,26.94
11/9/10,45.1543,26.95
11/8/10,45.5171,26.81
11/5/10,45.3043,26.85
11/4/10,45.4671,27.14
11/3/10,44.6857,27.03
11/2/10,44.1943,27.39
11/1/10,43.4543,26.95
10/29/10,42.9971,26.665
10/28/10,43.6057,26.28
10/27/10,43.9757,26.05
10/26/10,44.0071,25.9
10/25/10,44.12,25.19
10/22/10,43.9243,25.3775
10/21/10,44.2171,25.42
10/20/10,44.3614,25.31
10/19/10,44.2129,25.1
10/18/10,45.4286,25.82
10/15/10,44.9629,25.54
10/14/10,43.1871,25.23
10/13/10,42.8771,25.34
10/12/10,42.6486,24.83
10/11/10,42.1943,24.59
10/8/10,42.01,24.57
10/7/10,41.3171,24.53
10/6/10,41.3129,24.43
10/5/10,41.2771,24.35
10/4/10,39.8057,23.91
10/1/10,40.36,24.38
9/30/10,40.5357,24.49
9/29/10,41.0529,24.5
9/28/10,40.98,24.6775
9/27/10,41.5949,24.7325
9/24/10,41.76,24.775
9/23/10,41.2743,24.43
9/22/10,41.1071,24.61
9/21/10,40.5386,25.15
9/20/10,40.4614,25.43
9/17/10,39.3386,25.22
9/16/10,39.51,25.33
9/15/10,38.6029,25.115
9/14/10,38.2943,25.03
9/13/10,38.1486,25.11
9/10/10,37.63,23.85
9/9/10,37.5814,24.01
9/8/10,37.56,23.93
9/7/10,36.83,23.96
9/3/10,36.9671,24.29
9/2/10,36.0243,23.94
9/1/10,35.7614,23.9
8/31/10,34.7286,23.465
8/30/10,34.6429,23.64
8/27/10,34.5171,23.93
8/26/10,34.3257,23.82
8/25/10,34.6986,24.1
8/24/10,34.2757,24.04
8/23/10,35.1143,24.28
8/20/10,35.6629,24.23
8/19/10,35.6971,24.44
8/18/10,36.1529,24.82
8/17/10,35.9957,24.71
8/16/10,35.3771,24.5
8/13/10,35.5857,24.4
8/12/10,35.97,24.49
8/11/10,35.7414,24.86
8/10/10,37.0586,25.07
8/9/10,37.3929,25.61
8/6/10,37.1559,25.55
8/5/10,37.3857,25.37
8/4/10,37.5686,25.73
8/3/10,37.4186,26.16
8/2/10,37.4071,26.33
7/30/10,36.75,25.81
7/29/10,36.8729,26.03
7/28/10,37.28,25.95
7/27/10,37.7257,26.16
7/26/10,37.04,26.1
7/23/10,37.1343,25.81
7/22/10,37.0034,25.84
7/21/10,36.32,25.12
7/20/10,35.9843,25.48
7/19/10,35.0829,25.23
7/16/10,35.7,24.89
7/15/10,35.9214,25.51
7/14/10,36.1039,25.44
7/13/10,35.9711,25.13
7/12/10,36.755,24.83
7/9/10,37.0886,24.27
7/8/10,36.87,24.4095
7/7/10,36.9521,24.3
7/6/10,35.5186,23.82
7/2/10,35.2771,23.27
7/1/10,35.4971,23.16
6/30/10,35.9329,23.01
6/29/10,36.5957,23.31
6/28/10,38.3286,24.31
6/25/10,38.1,24.5325
6/24/10,38.4286,25
6/23/10,38.71,25.308
6/22/10,39.1214,25.77
6/21/10,38.5957,25.95
6/18/10,39.1534,26.44
6/17/10,38.8386,26.37
6/16/10,38.1786,26.32
6/15/10,37.0986,26.5825
6/14/10,36.3257,25.495
6/11/10,36.2157,25.66
6/10/10,35.7871,25
6/9/10,34.7429,24.79
6/8/10,35.6186,25.11
6/7/10,35.8486,25.29
6/4/10,36.5664,25.79
6/3/10,37.5886,26.86
6/2/10,37.7071,26.46
6/1/10,37.2614,25.89
5/28/10,36.6971,25.8
5/27/10,36.1929,26
5/26/10,34.8727,25.01
5/25/10,35.0314,26.07
5/24/10,35.2514,26.27
5/21/10,34.6171,26.84
5/20/10,33.9657,27.11
5/19/10,35.4771,28.24
5/18/10,36.0514,28.5975
5/17/10,36.3171,28.94
5/14/10,36.26,28.93
5/13/10,36.9086,29.24
5/12/10,37.4414,29.44
5/11/10,36.6457,28.88
5/10/10,36.2843,28.94
5/7/10,33.6943,28.21
5/6/10,35.1786,28.98
5/5/10,36.5693,29.85
5/4/10,36.9543,30.13
5/3/10,38.05,30.86
4/30/10,37.2986,30.535
4/29/10,38.3771,31.003
4/28/10,37.3714,30.91
4/27/10,37.4343,30.845
4/26/10,38.5,31.11
4/23/10,38.69,30.96
4/22/10,38.0671,31.39
4/21/10,37.0314,31.332
4/20/10,34.9414,31.36
4/19/10,35.2957,31.039
4/16/10,35.3429,30.67
4/15/10,35.56,30.87
4/14/10,35.0986,30.82
4/13/10,34.6329,30.45
4/12/10,34.6129,30.32
4/9/10,34.5414,30.34
4/8/10,34.2786,29.92
4/7/10,34.3714,29.35
4/6/10,34.22,29.32
4/5/10,34.07,29.27
4/1/10,33.71,29.16
3/31/10,33.5714,29.2875
3/30/10,33.6921,29.77
3/29/10,33.1986,29.59
3/26/10,32.9857,29.66
3/25/10,32.3786,30.01
3/24/10,32.7671,29.65
3/23/10,32.6229,29.88
3/22/10,32.1071,29.6
3/19/10,31.75,29.59
3/18/10,32.0929,29.61
3/17/10,32.0171,29.63
3/16/10,32.0643,29.37
3/15/10,31.9771,29.29
3/12/10,32.3714,29.27
3/11/10,32.2143,29.18
3/10/10,32.12,28.97
3/9/10,31.86,28.8
3/8/10,31.2971,28.63
3/5/10,31.2786,28.5875
3/4/10,30.1014,28.63
3/3/10,29.9043,28.46
3/2/10,29.8357,28.46
3/1/10,29.8557,29.02
2/26/10,29.2314,28.67
2/25/10,28.8571,28.6
2/24/10,28.6651,28.63
2/23/10,28.1513,28.33
2/22/10,28.6309,28.73
2/19/10,28.81,28.77
2/18/10,28.9897,28.969
2/17/10,28.9357,28.59
2/16/10,29.0571,28.35
2/12/10,28.6257,27.93
2/11/10,28.3814,28.12
2/10/10,27.8737,27.99
2/9/10,28.0271,28.01
2/8/10,27.7314,27.72
2/5/10,27.9229,28.02
2/4/10,27.4357,27.84
2/3/10,28.4614,28.63
2/2/10,27.98,28.46
2/1/10,27.8186,28.41
1/29/10,27.4376,28.18
1/28/10,28.47,29.16
1/27/10,29.6977,29.67
1/26/10,29.42,29.5
1/25/10,29.0107,29.32
1/22/10,28.25,28.96
1/21/10,29.7246,30.01
1/20/10,30.2464,30.585
1/19/10,30.72,31.1
1/15/10,29.4186,30.86
1/14/10,29.9186,30.96
1/13/10,30.0929,30.35
1/12/10,29.6743,30.07
1/11/10,30.0157,30.27
1/8/10,30.2829,30.66
1/7/10,30.0829,30.452
1/6/10,30.1386,30.77
1/5/10,30.6257,30.96
1/4/10,30.5729,30.95
12/31/09,30.1046,30.48
12/30/09,30.2343,30.96
12/29/09,29.8714,31.39
12/28/09,30.23,31.17
12/24/09,29.8629,31
12/23/09,28.8714,30.92
12/22/09,28.6229,30.82
12/21/09,28.3186,30.52
12/18/09,27.9186,30.36
12/17/09,27.4086,29.6
12/16/09,27.8614,30.1
12/15/09,27.7386,30.02
12/14/09,28.14,30.11
12/11/09,27.81,29.85
12/10/09,28.0614,29.87
12/9/09,28.2571,29.71
12/8/09,27.1243,29.57
12/7/09,26.9929,29.79
12/4/09,27.6171,29.98
12/3/09,28.0686,29.83
12/2/09,28.0329,29.78
12/1/09,28.1386,30.01
11/30/09,28.5586,29.41
11/27/09,28.6557,29.22
11/25/09,29.17,29.79
11/24/09,29.2057,29.91
11/23/09,29.4114,29.94
11/20/09,28.56,29.62
11/19/09,28.6443,29.78
11/18/09,29.4229,30.11
11/17/09,29.5714,30
11/16/09,29.5186,29.54
11/13/09,29.2071,29.63
11/12/09,28.8557,29.36
11/11/09,29.0357,29.12
11/10/09,28.9971,29.01
11/9/09,28.78,28.99
11/6/09,27.7629,28.52
11/5/09,27.7186,28.47
11/4/09,27.2586,28.06
11/3/09,26.9643,27.53
11/2/09,27.0443,27.88
10/30/09,26.9286,27.73
10/29/09,28.05,28.22
10/28/09,27.4857,28.02
10/27/09,28.1957,28.59
10/26/09,28.9257,28.68
10/23/09,29.1343,28.02
10/22/09,29.3143,26.59
10/21/09,29.2743,26.58
10/20/09,28.3943,26.37
10/19/09,27.1229,26.36
10/16/09,26.8643,26.5
10/15/09,27.2229,26.71
10/14/09,27.3271,25.96
10/13/09,27.1457,25.81
10/12/09,27.2586,25.72
10/9/09,27.21,25.55
10/8/09,27.0386,25.67
10/7/09,27.1786,25.1
10/6/09,27.1443,25.11
10/5/09,26.5749,24.64
10/2/09,26.4143,24.96
10/1/09,25.8371,24.88
9/30/09,26.4786,25.72
9/29/09,26.4829,25.75
9/28/09,26.5931,25.83
9/25/09,26.0529,25.55
9/24/09,26.26,25.94
9/23/09,26.5,25.71
9/22/09,26.3543,25.77
9/21/09,26.2886,25.3
9/18/09,26.4314,25.26
9/17/09,26.3643,25.3
9/16/09,25.9814,25.2
